nsf_proposal_links_v0,researcher,team
v0_042_ministry_of_mines___invites_science_and_technology_project_proposals,Poonam Choudhary,"['Poonam Choudhary', 'Prince Tiwari', 'Pranita P Sarangi']"
v0_042_ministry_of_mines___invites_science_and_technology_project_proposals,Prabhat Kumar Mandal,"['Prabhat Kumar Mandal', 'Shailly Tomar']"
v0_042_ministry_of_mines___invites_science_and_technology_project_proposals,Pranita P Sarangi,"['Pranita P Sarangi', 'Sachin Suresh Tiwari', 'Partha Roy']"
v0_042_ministry_of_mines___invites_science_and_technology_project_proposals,Pravindra Kumar,"['Pravindra Kumar', 'Sanjoy Ghosh', 'Shailly Tomar']"
v0_042_ministry_of_mines___invites_science_and_technology_project_proposals,Prince Tiwari,"['Prince Tiwari', 'Maya S.Nair', 'Pranita P Sarangi', 'N K Navani']"
v0_042_ministry_of_mines___invites_science_and_technology_project_proposals,R. P. Singh,"['R. P. Singh', 'Partha Roy']"
v0_042_ministry_of_mines___invites_science_and_technology_project_proposals,Ramasare Prasad,"['Ramasare Prasad', 'N K Navani']"
v0_042_ministry_of_mines___invites_science_and_technology_project_proposals,Ranjana Pathania,"['Ranjana Pathania', 'Soma Rohatgi', 'Sanjoy Ghosh', 'Jitin Singla', 'Rajesh Kumar']"
v0_042_ministry_of_mines___invites_science_and_technology_project_proposals,Sanjoy Ghosh,"['Sanjoy Ghosh', 'Ramasare Prasad']"
v0_042_ministry_of_mines___invites_science_and_technology_project_proposals,Saugata Hazra,"['Saugata Hazra', 'Shri Ram Yadav', 'Partha Roy', 'Soma Rohatgi', 'Pranita P Sarangi']"
v0_042_ministry_of_mines___invites_science_and_technology_project_proposals,Shailly Tomar,"['Shailly Tomar', 'Sanjoy Ghosh', 'Saugata Hazra', 'Akhil Upadhyay', 'Maya S.Nair']"
v0_042_ministry_of_mines___invites_science_and_technology_project_proposals,Shri Ram Yadav,"['Shri Ram Yadav', 'Pranita P Sarangi', 'Ramasare Prasad']"
v0_042_ministry_of_mines___invites_science_and_technology_project_proposals,Soma Rohatgi,"['Soma Rohatgi', 'N K Navani']"
v0_042_ministry_of_mines___invites_science_and_technology_project_proposals,Sachin Suresh Tiwari,"['Sachin Suresh Tiwari', 'Poonam Choudhary']"
v0_042_ministry_of_mines___invites_science_and_technology_project_proposals,Jitin Singla,"['Jitin Singla', 'Sachin Suresh Tiwari']"
v0_042_ministry_of_mines___invites_science_and_technology_project_proposals,Rajesh Kumar,"['Rajesh Kumar', 'Prabhat Kumar Mandal']"
v0_042_ministry_of_mines___invites_science_and_technology_project_proposals,Akhil Upadhyay,"['Akhil Upadhyay', 'Prince Tiwari', 'Ranjana Pathania', 'Sanjoy Ghosh']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,Arindam Biswas,"['Arindam Biswas', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,Avlokita Agrawal,"['Avlokita Agrawal', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,Gaurav Raheja,"['Gaurav Raheja', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,Harshit Sosan Lakra,"['Harshit Sosan Lakra', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,Mahua Mukherjee,"['Mahua Mukherjee', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,E Rajasekar,"['E Rajasekar', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ranjana Pathania', 'Pranita P Sarangi']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,Saptarshi Kolay,"['Saptarshi Kolay', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,Smriti Saraswat,"['Smriti Saraswat', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,Sonal Atreya,"['Sonal Atreya', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,Tina Pujara,"['Tina Pujara', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,Uttam Kumar Roy,"['Uttam Kumar Roy', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,V Devadas,"['V Devadas', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,Jaydev Dabas,"['Jaydev Dabas', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,Millie Pant,"['Millie Pant', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,Rajan Arora,"['Rajan Arora', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,Ashwani Kumar Sharma,"['Ashwani Kumar Sharma', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,Bijan Choudhury,"['Bijan Choudhury', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,Debabrata Sircar,"['Debabrata Sircar', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,Deepak Sharma,"['Deepak Sharma', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,P Gopinath,"['P Gopinath', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,Harsh Chauhan,"['Harsh Chauhan', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,Srinivas Kiran Ambatipudi,"['Srinivas Kiran Ambatipudi', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,Krishna Mohan Poluri,"['Krishna Mohan Poluri', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,Maya S.Nair,"['Maya S.Nair', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,N K Navani,"['N K Navani', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,Partha Roy,"['Partha Roy', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,Poonam Choudhary,"['Poonam Choudhary', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,Prabhat Kumar Mandal,"['Prabhat Kumar Mandal', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,Pranita P Sarangi,"['Pranita P Sarangi', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,Pravindra Kumar,"['Pravindra Kumar', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,Prince Tiwari,"['Prince Tiwari', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,R. P. Singh,"['R. P. Singh', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,Ramasare Prasad,"['Ramasare Prasad', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,Ranjana Pathania,"['Ranjana Pathania', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ram Sateesh Pasupuleti', 'Pranita P Sarangi']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,Sanjoy Ghosh,"['Sanjoy Ghosh', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,Saugata Hazra,"['Saugata Hazra', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,Shailly Tomar,"['Shailly Tomar', 'Sachin Suresh Tiwari', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti', 'Pranita P Sarangi']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,Shri Ram Yadav,"['Shri Ram Yadav', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,Soma Rohatgi,"['Soma Rohatgi', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,Sachin Suresh Tiwari,"['Sachin Suresh Tiwari', 'Shailly Tomar', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti', 'Pranita P Sarangi']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,Jitin Singla,"['Jitin Singla', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,Rajesh Kumar,"['Rajesh Kumar', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_043_call_for_oriented_researchtechnology_development_proposals_on_materials_for_energy_storage_mes___2018,Akhil Upadhyay,"['Akhil Upadhyay', 'Shailly Tomar', 'Sachin Suresh Tiwari', 'Ranjana Pathania', 'Ram Sateesh Pasupuleti']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Arindam Biswas,"['Arindam Biswas', 'Tina Pujara', 'R. P. Singh', 'Prabhat Kumar Mandal']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Avlokita Agrawal,"['Avlokita Agrawal', 'Tina Pujara', 'R. P. Singh', 'Prabhat Kumar Mandal']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Gaurav Raheja,"['Gaurav Raheja', 'Tina Pujara', 'R. P. Singh', 'Prabhat Kumar Mandal']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Harshit Sosan Lakra,"['Harshit Sosan Lakra', 'Tina Pujara', 'R. P. Singh', 'Prabhat Kumar Mandal']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Mahua Mukherjee,"['Mahua Mukherjee', 'Tina Pujara', 'R. P. Singh', 'Prabhat Kumar Mandal']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Tina Pujara', 'R. P. Singh', 'Prabhat Kumar Mandal']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,E Rajasekar,"['E Rajasekar', 'Tina Pujara', 'R. P. Singh', 'Prabhat Kumar Mandal']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Tina Pujara', 'R. P. Singh', 'Prabhat Kumar Mandal']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Saptarshi Kolay,"['Saptarshi Kolay', 'Tina Pujara', 'R. P. Singh', 'Prabhat Kumar Mandal']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Tina Pujara', 'R. P. Singh', 'Prabhat Kumar Mandal']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Smriti Saraswat,"['Smriti Saraswat', 'Tina Pujara', 'R. P. Singh', 'Prabhat Kumar Mandal']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Sonal Atreya,"['Sonal Atreya', 'Tina Pujara', 'R. P. Singh', 'Prabhat Kumar Mandal']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Tina Pujara,"['Tina Pujara', 'R. P. Singh', 'Prabhat Kumar Mandal']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Uttam Kumar Roy,"['Uttam Kumar Roy', 'Tina Pujara', 'R. P. Singh', 'Prabhat Kumar Mandal']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,V Devadas,"['V Devadas', 'Tina Pujara', 'R. P. Singh', 'Prabhat Kumar Mandal']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Jaydev Dabas,"['Jaydev Dabas', 'Tina Pujara', 'R. P. Singh', 'Prabhat Kumar Mandal']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Millie Pant,"['Millie Pant', 'Tina Pujara', 'R. P. Singh', 'Prabhat Kumar Mandal']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Rajan Arora,"['Rajan Arora', 'Tina Pujara', 'R. P. Singh', 'Prabhat Kumar Mandal']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Ashwani Kumar Sharma,"['Ashwani Kumar Sharma', 'Tina Pujara', 'R. P. Singh', 'Prabhat Kumar Mandal']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Bijan Choudhury,"['Bijan Choudhury', 'Tina Pujara', 'R. P. Singh', 'Prabhat Kumar Mandal']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Debabrata Sircar,"['Debabrata Sircar', 'Tina Pujara', 'R. P. Singh', 'Prabhat Kumar Mandal']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Deepak Sharma,"['Deepak Sharma', 'Tina Pujara', 'R. P. Singh', 'Prabhat Kumar Mandal']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,P Gopinath,"['P Gopinath', 'Tina Pujara', 'R. P. Singh', 'Prabhat Kumar Mandal']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Harsh Chauhan,"['Harsh Chauhan', 'Tina Pujara', 'R. P. Singh', 'Prabhat Kumar Mandal']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Srinivas Kiran Ambatipudi,"['Srinivas Kiran Ambatipudi', 'Tina Pujara', 'R. P. Singh', 'Prabhat Kumar Mandal']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Krishna Mohan Poluri,"['Krishna Mohan Poluri', 'Tina Pujara', 'R. P. Singh', 'Prabhat Kumar Mandal']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Maya S.Nair,"['Maya S.Nair', 'Tina Pujara', 'R. P. Singh', 'Prabhat Kumar Mandal']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,N K Navani,"['N K Navani', 'Tina Pujara', 'R. P. Singh', 'Prabhat Kumar Mandal']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Partha Roy,"['Partha Roy', 'Tina Pujara', 'R. P. Singh', 'Prabhat Kumar Mandal']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Poonam Choudhary,"['Poonam Choudhary', 'Tina Pujara', 'R. P. Singh', 'Prabhat Kumar Mandal']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Prabhat Kumar Mandal,"['Prabhat Kumar Mandal', 'Tina Pujara', 'R. P. Singh']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Pranita P Sarangi,"['Pranita P Sarangi', 'Tina Pujara', 'R. P. Singh', 'Prabhat Kumar Mandal']"
v0_044_call_for_proposals_for_establishing_technology_enabling_centres_tec_in_university_system,Pravindra Kumar,"['Pravindra Kumar', 'Tina Pujara', 'R. P. Singh', 'Prabhat Kumar Mandal']"
