nsf_proposal_links_v0,researcher,team
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Ranjana Pathania,"['Ranjana Pathania', 'Ashwani Kumar Sharma', 'Poonam Choudhary', 'Saptarshi Kolay', 'Akhil Upadhyay']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Ranjana Pathania,"['Ranjana Pathania', 'Arindam Biswas', 'Poonam Choudhary', 'Ashwani Kumar Sharma', 'Akhil Upadhyay']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Ranjana Pathania,"['Ranjana Pathania', 'Arindam Biswas', 'Akhil Upadhyay', 'Poonam Choudhary', 'Saptarshi Kolay']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Ranjana Pathania,"['Ranjana Pathania', 'Akhil Upadhyay', 'Saptarshi Kolay', 'Ashwani Kumar Sharma', 'Arindam Biswas']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Ranjana Pathania,"['Ranjana Pathania', 'Poonam Choudhary', 'Ashwani Kumar Sharma', 'Saptarshi Kolay']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Ranjana Pathania,"['Ranjana Pathania', 'Poonam Choudhary', 'Akhil Upadhyay', 'Saptarshi Kolay']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Sanjoy Ghosh,"['Sanjoy Ghosh', 'Saptarshi Kolay', 'Arindam Biswas', 'Ashwani Kumar Sharma', 'Akhil Upadhyay']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Sanjoy Ghosh,"['Sanjoy Ghosh', 'Poonam Choudhary', 'Ashwani Kumar Sharma', 'Akhil Upadhyay', 'Saptarshi Kolay']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Sanjoy Ghosh,"['Sanjoy Ghosh', 'Saptarshi Kolay', 'Arindam Biswas', 'Akhil Upadhyay']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Sanjoy Ghosh,"['Sanjoy Ghosh', 'Poonam Choudhary', 'Ashwani Kumar Sharma', 'Arindam Biswas']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Sanjoy Ghosh,"['Sanjoy Ghosh', 'Ashwani Kumar Sharma', 'Saptarshi Kolay', 'Poonam Choudhary']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Sanjoy Ghosh,"['Sanjoy Ghosh', 'Akhil Upadhyay', 'Saptarshi Kolay']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Saugata Hazra,"['Saugata Hazra', 'Poonam Choudhary', 'Saptarshi Kolay', 'Arindam Biswas', 'Ashwani Kumar Sharma']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Saugata Hazra,"['Saugata Hazra', 'Ashwani Kumar Sharma', 'Poonam Choudhary', 'Arindam Biswas', 'Akhil Upadhyay']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Saugata Hazra,"['Saugata Hazra', 'Saptarshi Kolay', 'Ashwani Kumar Sharma', 'Akhil Upadhyay']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Saugata Hazra,"['Saugata Hazra', 'Arindam Biswas', 'Akhil Upadhyay', 'Poonam Choudhary']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Saugata Hazra,"['Saugata Hazra', 'Akhil Upadhyay', 'Arindam Biswas', 'Saptarshi Kolay']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Saugata Hazra,"['Saugata Hazra', 'Arindam Biswas', 'Poonam Choudhary']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Shailly Tomar,"['Shailly Tomar', 'Saptarshi Kolay', 'Akhil Upadhyay', 'Poonam Choudhary', 'Arindam Biswas']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Shailly Tomar,"['Shailly Tomar', 'Saptarshi Kolay', 'Akhil Upadhyay', 'Ashwani Kumar Sharma', 'Poonam Choudhary']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Shailly Tomar,"['Shailly Tomar', 'Saptarshi Kolay', 'Akhil Upadhyay', 'Ashwani Kumar Sharma', 'Arindam Biswas']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Shailly Tomar,"['Shailly Tomar', 'Ashwani Kumar Sharma', 'Arindam Biswas', 'Saptarshi Kolay']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Shailly Tomar,"['Shailly Tomar', 'Arindam Biswas', 'Saptarshi Kolay', 'Poonam Choudhary']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Shailly Tomar,"['Shailly Tomar', 'Arindam Biswas', 'Ashwani Kumar Sharma', 'Poonam Choudhary']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Shri Ram Yadav,"['Shri Ram Yadav', 'Arindam Biswas', 'Poonam Choudhary', 'Saptarshi Kolay', 'Ashwani Kumar Sharma']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Shri Ram Yadav,"['Shri Ram Yadav', 'Akhil Upadhyay', 'Poonam Choudhary', 'Arindam Biswas', 'Ashwani Kumar Sharma']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Shri Ram Yadav,"['Shri Ram Yadav', 'Ashwani Kumar Sharma', 'Saptarshi Kolay', 'Arindam Biswas']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Shri Ram Yadav,"['Shri Ram Yadav', 'Ashwani Kumar Sharma', 'Akhil Upadhyay', 'Arindam Biswas']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Shri Ram Yadav,"['Shri Ram Yadav', 'Ashwani Kumar Sharma', 'Arindam Biswas']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Shri Ram Yadav,"['Shri Ram Yadav', 'Akhil Upadhyay', 'Ashwani Kumar Sharma']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Soma Rohatgi,"['Soma Rohatgi', 'Arindam Biswas', 'Poonam Choudhary', 'Saptarshi Kolay', 'Ashwani Kumar Sharma']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Soma Rohatgi,"['Soma Rohatgi', 'Akhil Upadhyay', 'Ashwani Kumar Sharma', 'Arindam Biswas', 'Saptarshi Kolay']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Soma Rohatgi,"['Soma Rohatgi', 'Saptarshi Kolay', 'Poonam Choudhary', 'Arindam Biswas']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Soma Rohatgi,"['Soma Rohatgi', 'Poonam Choudhary', 'Saptarshi Kolay', 'Ashwani Kumar Sharma']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Soma Rohatgi,"['Soma Rohatgi', 'Arindam Biswas', 'Poonam Choudhary', 'Akhil Upadhyay']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Soma Rohatgi,"['Soma Rohatgi', 'Saptarshi Kolay', 'Poonam Choudhary']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Sachin Suresh Tiwari,"['Sachin Suresh Tiwari', 'Ashwani Kumar Sharma', 'Saptarshi Kolay', 'Poonam Choudhary', 'Akhil Upadhyay']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Sachin Suresh Tiwari,"['Sachin Suresh Tiwari', 'Arindam Biswas', 'Poonam Choudhary', 'Ashwani Kumar Sharma', 'Akhil Upadhyay']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Sachin Suresh Tiwari,"['Sachin Suresh Tiwari', 'Akhil Upadhyay', 'Arindam Biswas', 'Poonam Choudhary', 'Saptarshi Kolay']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Sachin Suresh Tiwari,"['Sachin Suresh Tiwari', 'Saptarshi Kolay', 'Poonam Choudhary', 'Ashwani Kumar Sharma']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Sachin Suresh Tiwari,"['Sachin Suresh Tiwari', 'Saptarshi Kolay', 'Poonam Choudhary', 'Arindam Biswas']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Sachin Suresh Tiwari,"['Sachin Suresh Tiwari', 'Poonam Choudhary', 'Arindam Biswas', 'Ashwani Kumar Sharma']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Jitin Singla,"['Jitin Singla', 'Saptarshi Kolay', 'Akhil Upadhyay', 'Arindam Biswas', 'Ashwani Kumar Sharma']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Jitin Singla,"['Jitin Singla', 'Poonam Choudhary', 'Akhil Upadhyay', 'Saptarshi Kolay', 'Arindam Biswas']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Jitin Singla,"['Jitin Singla', 'Ashwani Kumar Sharma', 'Saptarshi Kolay', 'Poonam Choudhary', 'Akhil Upadhyay']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Jitin Singla,"['Jitin Singla', 'Arindam Biswas', 'Poonam Choudhary', 'Saptarshi Kolay', 'Ashwani Kumar Sharma']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Jitin Singla,"['Jitin Singla', 'Poonam Choudhary', 'Saptarshi Kolay', 'Akhil Upadhyay']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Jitin Singla,"['Jitin Singla', 'Arindam Biswas', 'Saptarshi Kolay', 'Ashwani Kumar Sharma']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Rajesh Kumar,"['Rajesh Kumar', 'Ashwani Kumar Sharma', 'Arindam Biswas', 'Saptarshi Kolay', 'Akhil Upadhyay']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Rajesh Kumar,"['Rajesh Kumar', 'Ashwani Kumar Sharma', 'Arindam Biswas', 'Poonam Choudhary', 'Akhil Upadhyay']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Rajesh Kumar,"['Rajesh Kumar', 'Saptarshi Kolay', 'Akhil Upadhyay', 'Poonam Choudhary']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Rajesh Kumar,"['Rajesh Kumar', 'Poonam Choudhary', 'Saptarshi Kolay', 'Arindam Biswas']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Rajesh Kumar,"['Rajesh Kumar', 'Akhil Upadhyay', 'Ashwani Kumar Sharma', 'Poonam Choudhary']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Rajesh Kumar,"['Rajesh Kumar', 'Akhil Upadhyay', 'Ashwani Kumar Sharma', 'Arindam Biswas']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Akhil Upadhyay,"['Akhil Upadhyay', 'Saptarshi Kolay', 'Ashwani Kumar Sharma', 'Arindam Biswas', 'Poonam Choudhary']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Akhil Upadhyay,"['Akhil Upadhyay', 'Saptarshi Kolay', 'Ashwani Kumar Sharma', 'Poonam Choudhary']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Akhil Upadhyay,"['Akhil Upadhyay', 'Ashwani Kumar Sharma', 'Poonam Choudhary', 'Arindam Biswas']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Akhil Upadhyay,"['Akhil Upadhyay', 'Ashwani Kumar Sharma', 'Arindam Biswas', 'Saptarshi Kolay']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Akhil Upadhyay,"['Akhil Upadhyay', 'Arindam Biswas', 'Poonam Choudhary', 'Saptarshi Kolay']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Akhil Upadhyay,"['Akhil Upadhyay', 'Saptarshi Kolay', 'Arindam Biswas']"
v0_055_india_belarus_joint_call_for_proposals,Arindam Biswas,"['Arindam Biswas', 'Ashwani Kumar Sharma', 'Ramasare Prasad', 'Gaurav Raheja']"
v0_055_india_belarus_joint_call_for_proposals,Arindam Biswas,"['Arindam Biswas', 'Ramasare Prasad', 'Gaurav Raheja']"
v0_055_india_belarus_joint_call_for_proposals,Arindam Biswas,"['Arindam Biswas', 'Ashwani Kumar Sharma', 'Ramasare Prasad']"
v0_055_india_belarus_joint_call_for_proposals,Arindam Biswas,"['Arindam Biswas', 'Ashwani Kumar Sharma', 'Gaurav Raheja']"
v0_055_india_belarus_joint_call_for_proposals,Avlokita Agrawal,"['Avlokita Agrawal', 'Ashwani Kumar Sharma', 'Gaurav Raheja', 'Ramasare Prasad']"
v0_055_india_belarus_joint_call_for_proposals,Avlokita Agrawal,"['Avlokita Agrawal', 'Ramasare Prasad', 'Gaurav Raheja']"
v0_055_india_belarus_joint_call_for_proposals,Avlokita Agrawal,"['Avlokita Agrawal', 'Ramasare Prasad', 'Ashwani Kumar Sharma']"
v0_055_india_belarus_joint_call_for_proposals,Avlokita Agrawal,"['Avlokita Agrawal', 'Gaurav Raheja', 'Ashwani Kumar Sharma']"
v0_055_india_belarus_joint_call_for_proposals,Gaurav Raheja,"['Gaurav Raheja', 'Ashwani Kumar Sharma', 'Ramasare Prasad']"
v0_055_india_belarus_joint_call_for_proposals,Gaurav Raheja,"['Gaurav Raheja', 'Ramasare Prasad']"
v0_055_india_belarus_joint_call_for_proposals,Gaurav Raheja,"['Gaurav Raheja', 'Ashwani Kumar Sharma']"
v0_055_india_belarus_joint_call_for_proposals,Harshit Sosan Lakra,"['Harshit Sosan Lakra', 'Ramasare Prasad', 'Ashwani Kumar Sharma', 'Gaurav Raheja']"
v0_055_india_belarus_joint_call_for_proposals,Harshit Sosan Lakra,"['Harshit Sosan Lakra', 'Ramasare Prasad', 'Ashwani Kumar Sharma']"
v0_055_india_belarus_joint_call_for_proposals,Harshit Sosan Lakra,"['Harshit Sosan Lakra', 'Gaurav Raheja', 'Ramasare Prasad']"
v0_055_india_belarus_joint_call_for_proposals,Harshit Sosan Lakra,"['Harshit Sosan Lakra', 'Ashwani Kumar Sharma', 'Gaurav Raheja']"
v0_055_india_belarus_joint_call_for_proposals,Mahua Mukherjee,"['Mahua Mukherjee', 'Ramasare Prasad', 'Gaurav Raheja', 'Ashwani Kumar Sharma']"
v0_055_india_belarus_joint_call_for_proposals,Mahua Mukherjee,"['Mahua Mukherjee', 'Gaurav Raheja', 'Ramasare Prasad']"
v0_055_india_belarus_joint_call_for_proposals,Mahua Mukherjee,"['Mahua Mukherjee', 'Gaurav Raheja', 'Ashwani Kumar Sharma']"
v0_055_india_belarus_joint_call_for_proposals,Mahua Mukherjee,"['Mahua Mukherjee', 'Ashwani Kumar Sharma', 'Ramasare Prasad']"
v0_055_india_belarus_joint_call_for_proposals,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Ashwani Kumar Sharma', 'Ramasare Prasad', 'Gaurav Raheja']"
v0_055_india_belarus_joint_call_for_proposals,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Gaurav Raheja', 'Ramasare Prasad']"
v0_055_india_belarus_joint_call_for_proposals,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Ashwani Kumar Sharma', 'Ramasare Prasad']"
v0_055_india_belarus_joint_call_for_proposals,Prabhjot Singh Chani,"['Prabhjot Singh Chani', 'Ashwani Kumar Sharma', 'Gaurav Raheja']"
v0_055_india_belarus_joint_call_for_proposals,E Rajasekar,"['E Rajasekar', 'Gaurav Raheja', 'Ramasare Prasad', 'Ashwani Kumar Sharma']"
v0_055_india_belarus_joint_call_for_proposals,E Rajasekar,"['E Rajasekar', 'Ramasare Prasad', 'Gaurav Raheja']"
v0_055_india_belarus_joint_call_for_proposals,E Rajasekar,"['E Rajasekar', 'Ashwani Kumar Sharma', 'Ramasare Prasad']"
v0_055_india_belarus_joint_call_for_proposals,E Rajasekar,"['E Rajasekar', 'Ashwani Kumar Sharma', 'Gaurav Raheja']"
v0_055_india_belarus_joint_call_for_proposals,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Gaurav Raheja', 'Ramasare Prasad', 'Ashwani Kumar Sharma']"
v0_055_india_belarus_joint_call_for_proposals,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Gaurav Raheja', 'Ramasare Prasad']"
v0_055_india_belarus_joint_call_for_proposals,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Gaurav Raheja', 'Ashwani Kumar Sharma']"
v0_055_india_belarus_joint_call_for_proposals,Ram Sateesh Pasupuleti,"['Ram Sateesh Pasupuleti', 'Ashwani Kumar Sharma', 'Ramasare Prasad']"
v0_055_india_belarus_joint_call_for_proposals,Saptarshi Kolay,"['Saptarshi Kolay', 'Ramasare Prasad', 'Gaurav Raheja', 'Ashwani Kumar Sharma']"
v0_055_india_belarus_joint_call_for_proposals,Saptarshi Kolay,"['Saptarshi Kolay', 'Gaurav Raheja', 'Ramasare Prasad']"
v0_055_india_belarus_joint_call_for_proposals,Saptarshi Kolay,"['Saptarshi Kolay', 'Gaurav Raheja', 'Ashwani Kumar Sharma']"
v0_055_india_belarus_joint_call_for_proposals,Saptarshi Kolay,"['Saptarshi Kolay', 'Ashwani Kumar Sharma', 'Ramasare Prasad']"
v0_055_india_belarus_joint_call_for_proposals,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Gaurav Raheja', 'Ramasare Prasad', 'Ashwani Kumar Sharma']"
v0_055_india_belarus_joint_call_for_proposals,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Ramasare Prasad', 'Ashwani Kumar Sharma']"
v0_055_india_belarus_joint_call_for_proposals,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Gaurav Raheja', 'Ramasare Prasad']"
v0_055_india_belarus_joint_call_for_proposals,Shubhajit Sadhukhan,"['Shubhajit Sadhukhan', 'Gaurav Raheja', 'Ashwani Kumar Sharma']"
v0_055_india_belarus_joint_call_for_proposals,Smriti Saraswat,"['Smriti Saraswat', 'Ashwani Kumar Sharma', 'Ramasare Prasad', 'Gaurav Raheja']"
v0_055_india_belarus_joint_call_for_proposals,Smriti Saraswat,"['Smriti Saraswat', 'Ramasare Prasad', 'Gaurav Raheja']"
v0_055_india_belarus_joint_call_for_proposals,Smriti Saraswat,"['Smriti Saraswat', 'Gaurav Raheja', 'Ashwani Kumar Sharma']"
v0_055_india_belarus_joint_call_for_proposals,Smriti Saraswat,"['Smriti Saraswat', 'Ashwani Kumar Sharma', 'Ramasare Prasad']"
v0_055_india_belarus_joint_call_for_proposals,Sonal Atreya,"['Sonal Atreya', 'Ashwani Kumar Sharma', 'Ramasare Prasad', 'Gaurav Raheja']"
v0_055_india_belarus_joint_call_for_proposals,Sonal Atreya,"['Sonal Atreya', 'Ramasare Prasad', 'Ashwani Kumar Sharma']"
v0_055_india_belarus_joint_call_for_proposals,Sonal Atreya,"['Sonal Atreya', 'Gaurav Raheja', 'Ramasare Prasad']"
v0_055_india_belarus_joint_call_for_proposals,Sonal Atreya,"['Sonal Atreya', 'Ashwani Kumar Sharma', 'Gaurav Raheja']"
